record_id,year,central_ministry,central_scheme,state,district,city,state_scheme,project_type,vendor_name,central_allocated_funds,state_received_funds,district_received_funds,project_budget,spent_amount,fund_utilization_rate,project_status,project_start_date,expected_completion,actual_completion,citizen_complaints,citizen_rating,completion_verified,planned_duration_days,delay_days_raw,delay_days,is_delayed,central_state_gap,state_district_gap,central_state_gap_pct,state_district_gap_pct,fund_leakage,fund_leakage_pct,state_absorption_rate,district_absorption_rate,overspend,underutilized,budget_efficiency,citizen_risk,false_completion,vendor_concentration,risk_score,risk_norm,risk_label,lapse_risk,ae_recon_error,ae_anomaly,iso_anomaly,iso_score,lapse_probability,xgb_anomaly_prob,final_risk_score,final_risk_label
4589,2023,Ministry of Education,Ayushman Bharat,Maharashtra,Nagpur,Sitabuldi,Urban Transport Improvement,Water Pipeline,Vendor_1092,61068063,37318593,24602238,28310539,6762340,0.239,Completed,2024-06-05,2024-09-03,2024-11-10,127,4.67,No,90,68,68,1,23749470,12716355,0.38890164241823094,0.34075119070003523,36465825,0.5971341353990547,0.611098357581769,0.6592488092999648,0,1,0.2388629902101122,0,1,0.017467248908296942,0.6526200873362445,0.7058458312062804,High,1,0.06651836788543172,0,0,0.5395006079607759,0.9978693684831792,0.0192382,0.5240548089810296,Medium
4590,2023,Ministry of Health,PM Awas Yojana,Uttar Pradesh,Lucknow,Gomti Nagar,Smart City Initiative,Hospital Upgrade,Vendor_1086,206721888,96592393,58756780,45077572,32485186,0.721,Completed,2023-02-07,2023-05-02,2023-07-14,178,4.74,No,84,73,73,1,110129495,37835613,0.5327423044820488,0.3917038580874583,147965108,0.7157689465374851,0.46725769551795115,0.6082961419125417,0,0,0.7206507484475871,0,1,0.00964630225080386,0.4514469453376206,0.4697607213400123,Medium,0,0.07001927094319965,0,0,0.47041108952086647,0.00041702645980705493,0.00014487247,0.23271517408818124,Low
4591,2023,Ministry of Education,Ayushman Bharat,Karnataka,Mysore,VV Mohalla,Smart City Initiative,Bridge Development,Vendor_1014,272050598,161741249,61286933,71401250,20328278,0.285,Completed,2023-02-15,2023-08-11,2023-09-23,243,1.14,Yes,177,43,43,1,110309349,100454316,0.4054736501626804,0.6210803775850648,210763665,0.7747223000039133,0.5945263498373196,0.3789196224149351,0,1,0.2847047915827804,1,0,0.012195121951219513,0.551829268292683,0.587563582636672,Medium,1,0.05427306356564304,0,0,0.5340223831917421,0.9995753274252999,0.0024172924,0.4719039062240048,Medium
4592,2024,Ministry of Rural Development,PM Awas Yojana,Maharashtra,Pune,Shivajinagar,State Road Development,School Building,Vendor_1032,312113271,111110707,52002806,34112399,42955400,1.259,Delayed,2024-01-30,2024-05-05,2024-09-02,13,1.18,Yes,96,120,120,1,201002564,59107901,0.6440051823365114,0.5319730437859602,260110465,0.8333848290609853,0.35599481766348856,0.4680269562140397,1,0,1.2592312842025564,0,0,0.007936507936507936,0.6511904761904762,0.704168122636132,High,0,0.05386030325867579,0,0,0.5142355627276765,0.0,0.0003541099,0.34565451581480183,Medium
4593,2023,Ministry of Education,PM Gram Sadak Yojana,Karnataka,Mysore,VV Mohalla,Urban Housing Scheme,Bridge Development,Vendor_1028,130029019,82588761,59246091,33812518,27350042,0.809,Ongoing,2023-03-20,2023-07-15,2023-09-12,270,1.47,Yes,117,59,59,1,47440258,23342670,0.36484362002300424,0.2826373675711154,70782928,0.5443625472557014,0.6351563799769957,0.7173626324288847,0,0,0.8088732699528618,1,0,0.018292682926829267,0.33274390243902435,0.3304577276811117,Medium,0,0.03088593946102898,0,0,0.4955889640907543,0.0,0.0009832339,0.19033319491068162,Low
4594,2024,Ministry of Infrastructure,Digital India,Tamil Nadu,Coimbatore,RS Puram,Urban Housing Scheme,Water Pipeline,Vendor_1095,83627049,25943275,12625781,8230694,8665080,1.053,Ongoing,2023-05-29,2023-09-22,2023-11-26,185,1.49,Yes,116,65,65,1,57683774,13317494,0.689774118419508,0.5133312582933343,71001268,0.8490227605663808,0.31022588158049197,0.4866687417066658,1,0,1.0527763515445963,1,0,0.017699115044247787,0.6026548672566372,0.6472095522537598,High,0,0.00854919989979491,0,0,0.5349615439159958,0.0,0.018982897,0.3277998198769799,Medium
4595,2024,Ministry of Rural Development,Jal Jeevan Mission,Maharashtra,Mumbai,Borivali,Urban Housing Scheme,School Building,Vendor_1019,355958406,236627450,161193285,159298530,129296306,0.812,Ongoing,2023-06-29,2023-09-01,2023-11-23,55,4.78,No,64,83,83,1,119330956,75434165,0.33523848289173425,0.318788733090772,194765121,0.5471569647381779,0.6647615171082657,0.681211266909228,0,0,0.8116603838089403,0,0,0.03571428571428571,0.35535714285714287,0.35699531264650614,Medium,0,0.524303256919693,1,1,0.601316177455781,0.0,0.9718079,0.5750631068635375,Medium
4596,2025,Ministry of Health,PM Awas Yojana,Uttar Pradesh,Varanasi,Sigra,Urban Transport Improvement,Bridge Development,Vendor_1018,85453640,57424688,22339384,19798086,8574173,0.433,Ongoing,2024-03-21,2024-08-02,2024-10-24,44,2.39,No,134,83,83,1,28028952,35085304,0.3280018498919414,0.6109794449383861,63114256,0.7385789066445853,0.6719981501080586,0.3890205550616139,0,0,0.43308090489151324,0,0,0.008670520231213872,0.35130057803468207,0.35223476388599195,Medium,1,0.034288461860709434,0,0,0.4752605588317857,0.995,7.245685e-05,0.3311968628215292,Medium
4597,2025,Ministry of Education,PM Awas Yojana,Karnataka,Mysore,VV Mohalla,Urban Housing Scheme,Hospital Upgrade,Vendor_1048,139945109,60943727,43290184,21621406,21054502,0.974,Ongoing,2023-02-12,2023-06-06,2023-09-22,281,3.44,No,114,108,108,1,79001382,17653543,0.5645169207021018,0.2896695668120199,96654925,0.6906631156362885,0.43548307929789815,0.7103304331879802,0,0,0.9737804285253234,0,0,0.01524390243902439,0.33228658536585365,0.3299210469373971,Medium,0,0.07555737208750424,0,0,0.45841631437371155,0.00036701980422255206,0.00026056875,0.17573430511937885,Low
4598,2025,Ministry of Education,PM Awas Yojana,Maharashtra,Nashik,Panchavati,Smart City Initiative,Bridge Development,Vendor_1074,300615324,153964423,101274584,117262486,108077607,0.922,Delayed,2024-10-25,2025-01-02,2025-01-04,227,2.13,Yes,69,2,2,1,146650901,52689839,0.4878357465236869,0.34222087137623997,199340740,0.6631090436361122,0.5121642534763131,0.6577791286237601,0,0,0.9216724861180241,1,0,0.011538461538461539,0.35173076923076924,0.3527396112765668,Medium,0,0.016125070330608768,0,0,0.506669530553274,0.0,0.00091422687,0.20186258978541263,Low
4599,2025,Ministry of Health,Digital India,Uttar Pradesh,Kanpur,Kalyanpur,Urban Transport Improvement,Bridge Development,Vendor_1060,312386188,186381526,74114448,44003265,23590128,0.536,Ongoing,2023-12-24,2024-05-02,2024-05-12,114,1.57,Yes,130,10,10,1,126004662,112267078,0.4033618221302409,0.6023508896477219,238271740,0.762747359367886,0.596638177869759,0.3976491103522782,0,0,0.5360994917081721,1,0,0.012618296529968454,0.35189274447949526,0.3529296960165633,Medium,0,0.04340331811237208,0,0,0.47423702818705304,0.0009488338808834526,4.8432717e-05,0.18495077355405914,Low
4600,2025,Ministry of Education,PM Awas Yojana,Gujarat,Vadodara,Alkapuri,State Road Development,School Building,Vendor_1015,214912711,112490249,64707399,56228141,51206671,0.911,Delayed,2023-12-08,2024-04-06,2024-07-20,72,3.27,No,120,105,105,1,102422462,47782850,0.47657703224450043,0.42477326190290504,150205312,0.6989131136129031,0.5234229677554996,0.575226738097095,0,0,0.9106947177926441,0,0,0.017142857142857144,0.35257142857142854,0.3537261602305072,Medium,0,0.011269015807486002,0,0,0.4379021200116771,0.0,3.331393e-05,0.14201223166897348,Low
4601,2023,Ministry of Rural Development,Jal Jeevan Mission,Karnataka,Mysore,VV Mohalla,State Road Development,Water Pipeline,Vendor_1089,310135953,141792483,60631630,62657292,54935173,0.877,Ongoing,2023-11-24,2024-01-24,2024-04-24,246,2.15,No,61,91,91,1,168343470,81160853,0.5428053999273023,0.5723917889215608,249504323,0.8044998349481912,0.4571946000726978,0.42760821107843916,0,0,0.8767562600694585,1,0,0.012195121951219513,0.5018292682926829,0.528886487990538,Medium,0,0.018815616662046522,0,0,0.4833072668052587,0.0,5.1188534e-05,0.24466821335677322,Low
4602,2023,Ministry of Health,PM Awas Yojana,Maharashtra,Mumbai,Andheri,Urban Housing Scheme,Water Pipeline,Vendor_1044,224158580,108121589,52026969,30188305,38221057,1.266,Completed,2024-08-07,2025-01-07,2025-01-17,188,4.12,Yes,153,10,10,1,116036991,56094620,0.5176558086690235,0.5188105402335513,172131611,0.7679010591519628,0.4823441913309765,0.48118945976644867,1,0,1.2660882086622618,0,0,0.03571428571428571,0.505357142857143,0.5330265965849081,Medium,0,0.056358680085327816,0,0,0.49579803646194454,0.0,0.0003476158,0.2710928181670967,Low
4603,2024,Ministry of Rural Development,Ayushman Bharat,Gujarat,Surat,Adajan,State Road Development,Water Pipeline,Vendor_1035,168642335,111098709,55911864,33790111,40253432,1.191,Ongoing,2023-08-11,2023-12-25,2024-01-12,45,2.61,Yes,136,18,18,1,57543626,55186845,0.34121696666498363,0.4967370502928166,112730471,0.6684589074267739,0.6587830333350164,0.5032629497071833,1,0,1.1912784778955003,0,0,0.014534883720930232,0.5021802325581396,0.5292983592589702,Medium,0,0.014262470696940224,0,0,0.46872504238763063,0.0,6.574949e-05,0.23071972137781196,Low
4604,2023,Ministry of Health,PM Awas Yojana,Gujarat,Ahmedabad,Navrangpura,Smart City Initiative,Water Pipeline,Vendor_1010,133763085,91833168,49838048,42296564,28283400,0.669,Delayed,2023-05-04,2023-09-28,2023-12-17,286,2.91,Yes,147,80,80,1,41929917,41995120,0.3134640397984242,0.4572979557886972,83925037,0.6274155309740351,0.6865359602015758,0.5427020442113029,0,0,0.6686926153150408,0,0,0.011661807580174927,0.35174927113702625,0.3527613240386583,Medium,0,0.06902726211191645,0,0,0.46121579480011377,0.0,0.00019988249,0.183539873690581,Low
4605,2023,Ministry of Rural Development,PM Awas Yojana,Maharashtra,Nagpur,Sitabuldi,State Road Development,Bridge Development,Vendor_1000,153995688,81157906,55397554,22209884,24950232,1.123,Ongoing,2023-03-29,2023-06-20,2023-09-18,229,1.5,Yes,83,90,90,1,72837782,25760352,0.4729858539935222,0.3174102594514945,98598134,0.6402655508120462,0.5270141460064778,0.6825897405485055,1,0,1.123384165356289,1,0,0.004366812227074236,0.8006550218340612,0.879571028455533,High,0,0.04429419559551738,0,0,0.5193573765779403,0.0,0.0004649103,0.4077346323954031,Medium
4606,2023,Ministry of Education,PM Gram Sadak Yojana,Maharashtra,Nashik,Panchavati,State Road Development,School Building,Vendor_1003,230643180,108871485,53820257,34315044,40639210,1.184,Ongoing,2024-08-25,2024-11-03,2025-02-13,249,4.04,Yes,70,102,102,1,121771695,55051228,0.5279657304412816,0.505653321436738,176822923,0.766651426675612,0.47203426955871836,0.494346678563262,1,0,1.1842971846400663,0,0,0.023076923076923078,0.6534615384615385,0.7068333093526599,High,0,0.21934875750233707,1,0,0.48369109996401793,0.0,0.0002844176,0.3840308123690619,Medium
4607,2024,Ministry of Education,PM Awas Yojana,Gujarat,Ahmedabad,Navrangpura,Smart City Initiative,Road Construction,Vendor_1022,380292122,168257235,59307621,32643072,8083526,0.248,Ongoing,2023-06-01,2023-10-24,2023-11-21,10,4.32,No,145,28,28,1,212034887,108949614,0.5575579264826317,0.647518152785525,320984501,0.8440472006411955,0.4424420735173683,0.3524818472144749,0,1,0.2476337398636991,0,0,0.014577259475218658,0.4021865889212828,0.4119516294251374,Medium,1,0.11157255739358544,0,0,0.519666088835329,1.0,0.0011016111,0.4201366554080237,Medium
4608,2023,Ministry of Infrastructure,PM Gram Sadak Yojana,Gujarat,Ahmedabad,Navrangpura,State Road Development,Bridge Development,Vendor_1039,386012364,264634473,183334886,122360781,72701547,0.594,Ongoing,2024-07-02,2024-12-12,2025-01-31,231,4.7,Yes,163,50,50,1,121377891,81299587,0.31444042294976854,0.30721464999762144,202677478,0.5250543684657728,0.6855595770502315,0.6927853500023786,0,0,0.5941572651452756,0,0,0.011661807580174927,0.20174927113702623,0.17673004010025645,Low,0,0.05384134604184735,0,1,0.5694525574077461,0.0,0.9460999,0.3023900558511796,Medium
4609,2023,Ministry of Health,PM Gram Sadak Yojana,Gujarat,Ahmedabad,Navrangpura,Urban Transport Improvement,Bridge Development,Vendor_1009,86578778,28517689,11532006,10449440,2281081,0.218,Delayed,2024-04-04,2024-06-04,2024-06-05,193,3.27,No,61,1,1,1,58061089,16985683,0.6706157137029585,0.595619196211867,75046772,0.8668033175520218,0.32938428629704153,0.40438080378813307,0,1,0.2182969613682647,0,0,0.008746355685131196,0.4013119533527697,0.41092520794444704,Medium,1,0.08398578548776355,0,0,0.5407924906802211,0.9936462499999998,0.02734124,0.42878751502529033,Medium
4610,2023,Ministry of Rural Development,PM Awas Yojana,Maharashtra,Nashik,Panchavati,State Road Development,Water Pipeline,Vendor_1086,172402074,59834014,24592169,28843074,26857266,0.931,Completed,2023-02-24,2023-08-16,2023-10-15,201,3.93,No,173,60,60,1,112568060,35241845,0.6529391287949355,0.5889934945698277,147809905,0.8573557241544554,0.3470608712050645,0.4110065054301722,0,0,0.9311513051625496,0,1,0.019230769230769232,0.3028846153846154,0.295416603429959,Medium,0,0.1147073717118706,0,0,0.5041404369307285,0.001358176061584304,0.00052745955,0.21754422483787783,Low
4611,2023,Ministry of Education,Jal Jeevan Mission,Tamil Nadu,Madurai,Anna Nagar,Urban Housing Scheme,Bridge Development,Vendor_1060,375045486,177732036,113605162,50459871,12271369,0.243,Completed,2023-11-08,2024-01-16,2024-05-08,189,3.46,Yes,69,113,113,1,197313450,64126874,0.5261053855211578,0.3608065008606552,261440324,0.697089643147978,0.4738946144788422,0.6391934991393448,0,1,0.24319065342041798,0,0,0.017191977077363897,0.5525787965616046,0.5884431854601813,Medium,1,0.1877148407705492,1,0,0.5097320601209919,1.0,0.0017841221,0.5026977068929436,Medium
4612,2024,Ministry of Rural Development,Ayushman Bharat,Karnataka,Bangalore,Indiranagar,Urban Housing Scheme,School Building,Vendor_1046,373237943,131855761,94759563,55303385,50937931,0.921,Ongoing,2023-03-28,2023-07-21,2023-09-25,226,1.66,No,115,66,66,1,241382182,37096198,0.6467246605739653,0.2813392279462101,278478380,0.7461148718205212,0.35327533942603473,0.7186607720537899,0,0,0.9210635298363744,1,0,0.015337423312883436,0.4823006134969325,0.5059687934752993,Medium,0,0.03239366682398549,0,0,0.4879057107250765,0.0,0.00036522772,0.2457690917907684,Low
4613,2023,Ministry of Education,Jal Jeevan Mission,Uttar Pradesh,Kanpur,Kalyanpur,State Road Development,Road Construction,Vendor_1085,397133118,215163445,149027328,61883974,57448416,0.928,Delayed,2023-05-25,2023-11-05,2024-02-03,262,4.03,No,164,90,90,1,181969673,66136117,0.4582082549962504,0.3073761762831042,248105790,0.6247421299172536,0.5417917450037496,0.6926238237168958,0,0,0.9283246095346107,0,0,0.015772870662460567,0.3523659305993691,0.3534849997513848,Medium,0,0.13956945920394515,0,0,0.5161421625345175,0.005424921337839412,0.0017314522,0.25827795721884667,Low
4614,2024,Ministry of Education,Digital India,Uttar Pradesh,Lucknow,Gomti Nagar,State Road Development,School Building,Vendor_1023,267693681,155623412,105365724,70696417,82292295,1.164,Completed,2023-10-07,2024-03-30,2024-07-28,280,1.62,Yes,175,120,120,1,112070269,50257688,0.4186511559830208,0.3229442623967144,162327957,0.6063944296092667,0.5813488440169793,0.6770557376032855,1,0,1.1640235600624569,1,0,0.006430868167202572,0.8009646302250805,0.8799343668727945,High,0,0.07107770998632519,0,0,0.5558264060383704,0.0,0.01698027,0.4506529658158355,Medium
4615,2023,Ministry of Rural Development,PM Gram Sadak Yojana,Gujarat,Surat,Adajan,Smart City Initiative,Bridge Development,Vendor_1057,345048006,210304341,100330126,80681185,39965948,0.495,Completed,2023-09-19,2024-02-22,2024-05-03,172,4.34,Yes,156,71,71,1,134743665,109974215,0.390507009624626,0.5229288871407557,244717880,0.7092285008017116,0.6094929903753741,0.4770711128592443,0,0,0.49535648243143676,0,0,0.029069767441860465,0.35436046511627906,0.3558256695638589,Medium,1,0.0430016828210248,0,0,0.4924603752353337,0.9907267923232616,0.00010130976,0.3497187445759523,Medium
4616,2024,Ministry of Rural Development,Jal Jeevan Mission,Maharashtra,Pune,Hinjewadi,Urban Housing Scheme,School Building,Vendor_1008,358746715,217242406,141650011,62577756,71327120,1.14,Completed,2023-12-31,2024-06-08,2024-05-22,198,1.67,No,160,-17,0,0,141504309,75592395,0.3944407100703347,0.347963348371312,217096704,0.6051531482316151,0.6055592899296652,0.652036651628688,1,0,1.1398158796234241,1,1,0.015873015873015872,0.7023809523809523,0.7642422909643167,High,0,0.058115155426723505,0,1,0.5785177986422622,0.0023653908530651964,0.89472985,0.5125512055536099,Medium
4617,2023,Ministry of Rural Development,Digital India,Karnataka,Mysore,VV Mohalla,Urban Housing Scheme,Bridge Development,Vendor_1069,242317514,80078921,59139440,64881229,47095093,0.726,Ongoing,2024-08-23,2025-01-20,2025-01-27,181,1.47,Yes,150,7,7,1,162238593,20939481,0.6695289594296515,0.2614855537326733,183178074,0.7559423624658018,0.33047104057034854,0.7385144462673267,0,0,0.7258662285820757,1,0,0.018292682926829267,0.33274390243902435,0.3304577276811117,Medium,0,0.035158733845582844,0,0,0.5012183024161694,0.00041702645980705493,0.00032280528,0.1967329940683685,Low
4618,2024,Ministry of Rural Development,Jal Jeevan Mission,Tamil Nadu,Madurai,Anna Nagar,Smart City Initiative,Hospital Upgrade,Vendor_1056,270929142,181383233,109351257,117090952,56383572,0.482,Completed,2024-09-07,2024-11-11,2025-02-18,142,1.97,Yes,65,99,99,1,89545909,72031976,0.3305141275647638,0.39712587987666975,161577885,0.5963842937206069,0.6694858724352363,0.6028741201233303,0,0,0.481536540927603,1,0,0.02005730659025788,0.5030085959885388,0.5302704784471087,Medium,1,0.07169541565748708,0,0,0.5281672576929325,0.985606458411583,0.001349408,0.4513561732022713,Medium
4619,2025,Ministry of Education,Digital India,Maharashtra,Mumbai,Borivali,State Road Development,Bridge Development,Vendor_1075,330395241,229561213,124684359,143264177,98824562,0.69,Delayed,2024-06-16,2024-11-06,2025-02-13,289,1.25,No,143,99,99,1,100834028,104876854,0.3051921319895767,0.45685790133893395,205710882,0.6226205964025977,0.6948078680104233,0.5431420986610661,0,0,0.6898065103881482,1,0,0.008928571428571428,0.5013392857142858,0.5283114729079865,Medium,0,0.08824546729523675,0,1,0.5680436646304323,0.0,0.13411914,0.3562166019605,Medium
4620,2023,Ministry of Health,PM Awas Yojana,Gujarat,Vadodara,Alkapuri,Smart City Initiative,Water Pipeline,Vendor_1056,208035495,82962071,33675665,30119598,29626904,0.984,Completed,2024-01-28,2024-04-06,2024-05-19,108,1.96,No,69,43,43,1,125073424,49286406,0.6012119422216867,0.5940836023729447,174359830,0.8381253881699371,0.3987880577783133,0.4059163976270554,0,0,0.9836420791539117,1,1,0.005714285714285714,0.4508571428571429,0.46906856342062203,Medium,0,0.1129089149171495,0,0,0.5179276304957289,0.0,0.0016975768,0.28922596705200676,Low
4621,2024,Ministry of Health,PM Gram Sadak Yojana,Tamil Nadu,Chennai,T Nagar,Smart City Initiative,Hospital Upgrade,Vendor_1015,294015750,88382436,29715905,14788631,18747537,1.268,Completed,2023-08-28,2023-12-16,2024-02-09,205,2.54,No,110,55,55,1,205633314,58666531,0.6993955731963338,0.6637804257850508,264299845,0.8989309076129425,0.3006044268036661,0.33621957421494925,1,0,1.2676992887306473,0,1,0.00906344410876133,0.6013595166163143,0.6456894040113166,High,0,0.07034565428879366,0,0,0.5539708858197149,0.0,0.027146561,0.3678320232976003,Medium
4622,2025,Ministry of Education,PM Awas Yojana,Uttar Pradesh,Kanpur,Kalyanpur,Urban Housing Scheme,Road Construction,Vendor_1092,143353939,75350631,40085935,24563143,21084375,0.858,Completed,2024-10-22,2025-02-17,2025-05-29,47,1.3,Yes,118,101,101,1,68003308,35264696,0.4743734875677187,0.46800797195712934,103268004,0.7203708856580495,0.5256265124322813,0.5319920280428707,0,0,0.8583744759373831,0,0,0.022082018927444796,0.3533123028391167,0.3545956072210277,Medium,0,0.06230907889919297,0,0,0.46131206683827863,0.0,5.4753396e-05,0.18167823595672947,Low
4623,2023,Ministry of Rural Development,Ayushman Bharat,Tamil Nadu,Chennai,T Nagar,Smart City Initiative,Bridge Development,Vendor_1053,383769963,254322804,143236169,121580736,29650864,0.244,Delayed,2023-10-17,2024-01-18,2024-04-26,8,3.7,Yes,93,99,99,1,129447159,111086635,0.3373040401288519,0.43679384330789306,240533794,0.626765555385584,0.6626959598711482,0.5632061566921069,0,1,0.24387797751117413,0,0,0.006042296072507553,0.5509063444108762,0.5864804927973928,Medium,1,0.03650956021272457,0,1,0.5741206125182577,1.0,0.97319025,0.5958339275205272,Medium
